Institution,Dataset,Dataset-URL,Filename,License,Attribution,Image-URI,MIME type,Kick-Off
Europäisches Brotmuseum Ebergötzen,Allgemeine Sammlung,https://codingdavinci.de/de/daten/allgemeine-sammlung,web_Ebergoetzen_Brotmuseum_Broetchenpresse_2.2.4-1.jpeg,CC BY 4.0,"Ebergötzen, Europäisches Brotmuseum",/sites/default/files/2020-09/web_Ebergoetzen_Brotmuseum_Broetchenpresse_2.2.4-1.jpeg,image/jpeg,Niedersachsen 2020
Emslandmuseum Lingen,Farblithografien - das Insta der Urahnen,https://codingdavinci.de/de/daten/farblithografien-das-insta-der-urahnen,web_ELML_Ansichtskarten_Lithografie_Projektbild-CdV2020.jpg,CC BY-SA 3.0 DE,Emslandmuseum Lingen,/sites/default/files/2020-09/web_ELML_Ansichtskarten_Lithografie_Projektbild-CdV2020.jpg,image/jpeg,Niedersachsen 2020
Braunschweigisches Landesmuseum,„Uniformierte Zivilisten“ - Die Ziviluniformen des Herzogtums Braunschweig,https://codingdavinci.de/de/daten/uniformierte-zivilisten-die-ziviluniformen-des-herzogtums-braunschweig,web_BLM_1.jpg,CC BY-SA 3.0 DE,Braunschweigisches Landesmuseum,/sites/default/files/2020-09/web_BLM_1.jpg,image/jpeg,Niedersachsen 2020
Universitätsarchiv Oldenburg,"Sonne und Wind, Gebäude wie Experiment: das Oldenburger Energielabor",https://codingdavinci.de/de/daten/sonne-und-wind-gebaeude-wie-experiment-das-oldenburger-energielabor,web_28103 - 038_4.jpg,CC BY 4.0,Universität Oldenburg,/sites/default/files/2020-09/web_28103%20-%20038_4.jpg,image/jpeg,Niedersachsen 2020
Kreisarchäologie Rotenburg (Wümme),Archäologie Landkreis Rotenburg (Wümme),https://codingdavinci.de/de/daten/archaeologie-landkreis-rotenburg-wuemme,web_IMG_3049_0.jpg,CC BY-SA 4.0,"Kreisarchäologie Rotenburg (Wümme), Foto: S. Hesse",/sites/default/files/2020-09/web_IMG_3049_0.jpg,image/jpeg,Niedersachsen 2020
TIB – Leibniz-Informationszentrum Technik und Naturwissenschaften - TIB AV-Portal,Public-Domain-Videos im TIB AV-Portal,https://codingdavinci.de/de/daten/public-domain-videos-im-tib-av-portal,,,,,,Niedersachsen 2020
Wendland-Archiv,Fotografien von 1910-1914 aus dem Landkreis Lüchow-Dannenberg (Hannoversches Wendland),https://codingdavinci.de/de/daten/fotografien-von-1910-1914-aus-dem-landkreis-luechow-dannenberg-hannoversches-wendland,web_jameln_38322.jpg,CC BY 4.0,wendlandarchiv / Torsten Schoepe,/sites/default/files/2020-10/web_jameln_38322.jpg,image/jpeg,Niedersachsen 2020
Schleswig-Holsteinische Landesbibliothek,Ferdinand Tönnies - Unveröffentlichte Notizbücher,https://codingdavinci.de/de/daten/ferdinand-toennies-unveroeffentlichte-notizbuecher,20210219-ferdinand-tonnies.jpg,CC BY-SA 4.0,Schleswig-Holsteinische Landesbibliothek,/sites/default/files/2021-02/20210219-ferdinand-tonnies.jpg,image/jpeg,Schleswig-Holstein 2021
Schleswig-Holsteinische Landesbibliothek,Katalogdaten der Ortschroniken im Bestand der Schleswig-Holsteinischen Landesbibliothek,https://codingdavinci.de/de/daten/katalogdaten-der-ortschroniken-im-bestand-der-schleswig-holsteinischen-landesbibliothek,shlb-ortschroniken.jpg,CC BY-SA 4.0,Schleswig-Holsteinische Landesbibliothek,/sites/default/files/2021-04/shlb-ortschroniken.jpg,image/jpeg,Schleswig-Holstein 2021
Forschungsstelle für die Geschichte der Hanse und des Ostseeraums (FGHO),Hanse.Quellen.Lesen!,https://codingdavinci.de/de/daten/hansequellenlesen,hql_snapshot.png,CC BY 4.0,Forschungsstelle für die Geschichte der Hanse und des Ostseeraums (FGHO),/sites/default/files/2021-02/hql_snapshot.png,image/png,Schleswig-Holstein 2021
Forschungsstelle für die Geschichte der Hanse und des Ostseeraums (FGHO),Viabundus: Ein digitaler Atlas historischer Handelsstraßen (SH),https://codingdavinci.de/de/daten/viabundus-ein-digitaler-atlas-historischer-handelsstrassen-sh,viabundus_previewsh_210301.jpg,CC BY-SA 4.0,Viabundus.eu,/sites/default/files/2021-03/viabundus_previewsh_210301.jpg,image/jpeg,Schleswig-Holstein 2021
Erlebniszentrum Naturgewalten Sylt,Vogelzähldaten des Erlebniszentrums Naturgewalten Sylt,https://codingdavinci.de/de/daten/vogelzaehldaten-des-erlebniszentrums-naturgewalten-sylt,vogelkiek-melanie-steur-2.jpg,CC BY 4.0,Melanie Steur,/sites/default/files/2021-03/vogelkiek-melanie-steur-2.jpg,image/jpeg,Schleswig-Holstein 2021
SHMH Altonaer Museum,Dioramen aus der Sammlung Jürgen Glanz,https://codingdavinci.de/de/daten/dioramen-aus-der-sammlung-juergen-glanz,der_sprudel_in_karlsbad_diorama_altonaer-museum.jpg,CC BY-SA 4.0,SHMH Altonaer Museum/Michaela Hegenbarth,/sites/default/files/2021-04/der_sprudel_in_karlsbad_diorama_altonaer-museum.jpg,image/jpeg,Schleswig-Holstein 2021
"Schloss Reinbek, Stadt Reinbek",Schloss Reinbek - aus dem Dornröschenschlaf geweckt,https://codingdavinci.de/de/daten/schloss-reinbek-aus-dem-dornroeschenschlaf-geweckt,al-fb-20190825-17-luczak.jpg,CC BY-SA 4.0,Artur Luczak,/sites/default/files/2021-02/al-fb-20190825-17-luczak.jpg,image/jpeg,Schleswig-Holstein 2021
FACTORY Theater Produktionen,Inside Bismarck / Factory Theater,https://codingdavinci.de/de/daten/inside-bismarck-factory-theater,15_foto_projektionimg_4466.jpg,CC BY 4.0,Factory Theater Produktionen,/sites/default/files/2021-02/15_foto_projektionimg_4466.jpg,image/jpeg,Schleswig-Holstein 2021
Stiftung SH Landesmuseen / Museum für Kunst und Kulturgeschichte,Digitales Inventar des Eisenkunstgussmuseums Büdelsdorf,https://codingdavinci.de/de/daten/digitales-inventar-des-eisenkunstgussmuseums-buedelsdorf,raum_denkmalskult_buestennoindex.jpg,CC BY-SA 4.0,Stiftung Schleswig-Holsteinische Landesmuseen Schloss Gottorf,/sites/default/files/2021-03/raum_denkmalskult_buestennoindex.jpg,image/jpeg,Schleswig-Holstein 2021
Maritimes Viertel – Kultur am Kanal e. V.,125 Jahre Nord-Ostsee-Kanal: Wer baute ihn?,https://codingdavinci.de/de/daten/125-jahre-nord-ostsee-kanal-wer-baute-ihn,titel-125-nok.jpg,CC BY 4.0,Foto: Schleswig-Holsteinische Landesbibliothek - Layout: KB,/sites/default/files/2021-03/titel-125-nok.jpg,image/jpeg,Schleswig-Holstein 2021
LLUR Elbmarschenhaus Haseldorf,Schätze der Elbmarschen,https://codingdavinci.de/de/daten/schaetze-der-elbmarschen,elbmarschen.jpg,CC BY 4.0,Historische Sammlung Haselau,/sites/default/files/2021-03/elbmarschen.jpg,image/jpeg,Schleswig-Holstein 2021
ZBW Leibniz-Informationszentrum Wirtschaft,150 Jahre Deutsches Kaiserreich - die Digitale Reichsstatistik (DRS),https://codingdavinci.de/de/daten/150-jahre-deutsches-kaiserreich-die-digitale-reichsstatistik-drs,drs-thumbnail.jpg,public domain,,/sites/default/files/2021-03/drs-thumbnail.jpg,image/jpeg,Schleswig-Holstein 2021
Stadtarchiv Rendsburg,Notgeldsammlung,https://codingdavinci.de/de/daten/notgeldsammlung,n-jack-024_1.jpg,CC BY 4.0,Stadtarchiv Rendsburg,/sites/default/files/2021-03/n-jack-024_1.jpg,image/jpeg,Schleswig-Holstein 2021
Schleswig-Holsteinische Landesbibliothek,Historische Trachten und Uniformen aus dem Grafikbestand der SHLB,https://codingdavinci.de/de/daten/historische-trachten-und-uniformen-aus-dem-grafikbestand-der-shlb,collage-cdv.jpg,CC BY-SA 4.0,Schleswig-Holsteinische Landesbibliothek,/sites/default/files/2021-04/collage-cdv.jpg,image/jpeg,Schleswig-Holstein 2021
Kunsthalle zu Kiel,Kunstwerke auf Reisen,https://codingdavinci.de/de/daten/kunstwerke-auf-reisen,klimakisten_foyer.jpg,CC BY-SA 4.0,Kunsthalle zu Kiel,/sites/default/files/2021-03/klimakisten_foyer.jpg,image/jpeg,Schleswig-Holstein 2021
Schleswig-Holsteinische Landesbibliothek,Historische Fotografien aus der Schleswig-Holsteinischen Landesbibliothek,https://codingdavinci.de/de/daten/historische-fotografien-aus-der-schleswig-holsteinischen-landesbibliothek,fotos.jpg,CC BY-SA 4.0,Schleswig-Holsteinische Landesbibliothek,/sites/default/files/2021-03/fotos.jpg,image/jpeg,Schleswig-Holstein 2021
zeiTTor - Museum der Stadt Neustadt in Holstein,Karies und Goldzahnplombe. Die alte Zahnarztpraxis von Herrn Axt,https://codingdavinci.de/de/daten/karies-und-goldzahnplombe-die-alte-zahnarztpraxis-von-herrn-axt,img_0200-korr.jpg,CC BY 3.0,zeiTTor - Museum der Stadt Neustadt in Holstein,/sites/default/files/2021-04/img_0200-korr.jpg,image/jpeg,Schleswig-Holstein 2021
Stadtarchiv Wedel,Walk in the Past - Historische Karten aus Wedel,https://codingdavinci.de/de/daten/walk-past-historische-karten-aus-wedel,s13-2.47.jpg,CC0 1.0,,/sites/default/files/2021-03/s13-2.47.jpg,image/jpeg,Schleswig-Holstein 2021
Antikensammlung Kiel,TransformingAntiquity,https://codingdavinci.de/de/daten/transformingantiquity,3d-datenset.png,CC0 1.0,,/sites/default/files/2021-03/3d-datenset.png,image/png,Schleswig-Holstein 2021
Dithmarscher Landesmuseum,Rohdaten aus dem 3D-Scan des Dithmarscher Landesmuseums,https://codingdavinci.de/de/daten/rohdaten-aus-dem-3d-scan-des-dithmarscher-landesmuseums,sudflugel_3dansichten_codingdavinci.jpg,CC BY-SA 4.0,Dithmarscher Landesmuseum,/sites/default/files/2021-03/sudflugel_3dansichten_codingdavinci.jpg,image/jpeg,Schleswig-Holstein 2021
Stadtarchiv Brunsbüttel,Historische Daten der Stadt Brunsbüttel,https://codingdavinci.de/de/daten/historische-daten-der-stadt-brunsbuettel,darstellungsmuster_alter-jubilee-reminder2.jpg,CC0 1.0,,/sites/default/files/2021-03/darstellungsmuster_alter-jubilee-reminder2.jpg,image/jpeg,Schleswig-Holstein 2021
Verein für Computergenealogie,Historische Adressbücher aus Schleswig-Holstein,https://codingdavinci.de/de/daten/historische-adressbuecher-aus-schleswig-holstein,ab.jpg,CC BY-SA 4.0,CompGen - Verein für Computergenealogie,/sites/default/files/2021-03/ab.jpg,image/jpeg,Schleswig-Holstein 2021
Landesamt für Vermessung und Geoinformation Schleswig-Holstein,Preußische Landesaufnahme (Chronologen),https://codingdavinci.de/de/daten/preussische-landesaufnahme-chronologen,screenshot_tk25_chronologen.jpg,CC BY 4.0,LVermGeo SH,/sites/default/files/2021-03/screenshot_tk25_chronologen.jpg,image/jpeg,Schleswig-Holstein 2021
Verein für Computergenealogie,Verbrecherlisten aus dem 19. Jahrhundert,https://codingdavinci.de/de/daten/verbrecherlisten-aus-dem-19-jahrhundert,1802-1.jpg,public domain,,/sites/default/files/2021-03/1802-1.jpg,image/jpeg,Schleswig-Holstein 2021
Verein für Computergenealogie,Militärische Verlustlisten des 19. und 20. Jahrhunderts,https://codingdavinci.de/de/daten/militaerische-verlustlisten-des-19-und-20-jahrhunderts,14299.jpg,public domain,,/sites/default/files/2021-03/14299.jpg,image/jpeg,Schleswig-Holstein 2021
Hebbel-Museum Wesselburen,Bildarchiv Hebbel-Museum Wesselburen,https://codingdavinci.de/de/daten/bildarchiv-hebbel-museum-wesselburen,hebbel-museum-ansicht-mit-kirche.jpg,CC BY 4.0,Archiv Hebbel-Museum,/sites/default/files/2021-03/hebbel-museum-ansicht-mit-kirche.jpg,image/jpeg,Schleswig-Holstein 2021
Stadtarchiv Kiel,"Schiffe, überall Schiffe: Fotos aus dem Stadtarchiv Kiel",https://codingdavinci.de/de/daten/schiffe-ueberall-schiffe-fotos-aus-dem-stadtarchiv-kiel,stadtarchiv-kiel-2.50-stein-97260.jpg,CC BY-SA 3.0 DE,Stadtarchiv Kiel,/sites/default/files/2021-03/stadtarchiv-kiel-2.50-stein-97260.jpg,image/jpeg,Schleswig-Holstein 2021
Universitätsbibliothek Kiel,Die Welt der Sinnbilder - Emblembücher,https://codingdavinci.de/de/daten/die-welt-der-sinnbilder-emblembuecher,lob_schweigens.jpg,public domain,,/sites/default/files/2021-03/lob_schweigens.jpg,image/jpeg,Schleswig-Holstein 2021
Zentrum für Baltische und Skandinavische Archäologie,Grabungsdokumentation der frühgeschichtlichen Warft Elisenhof von 1957-1964,https://codingdavinci.de/de/daten/grabungsdokumentation-der-fruehgeschichtlichen-warft-elisenhof-von-1957-1964,el_map.jpg,public domain,,/sites/default/files/2021-03/el_map.jpg,image/jpeg,Schleswig-Holstein 2021
"Museum für Archäologie Schloss Gottorf, Landesmuseen Schleswig-Holstein",Der Schatzfund von Westerland,https://codingdavinci.de/de/daten/der-schatzfund-von-westerland,prasentation-schatzfund-westerland.jpg,CC BY-SA 4.0,Stiftung Schleswig-Holsteinische Landesmuseen Schloss Gottorf,/sites/default/files/2021-03/prasentation-schatzfund-westerland.jpg,image/jpeg,Schleswig-Holstein 2021
"Museum für Archäologie Schloss Gottorf, Landesmuseen Schleswig-Holstein",Mühlsteine aus Haithabu und Schleswig,https://codingdavinci.de/de/daten/muehlsteine-aus-haithabu-und-schleswig,prasentation-muhlsteine-haithabu-und-schleswig.jpg,CC BY-SA 4.0,Stiftung Schleswig-Holsteinische Landesmuseen Schloss Gottorf,/sites/default/files/2021-03/prasentation-muhlsteine-haithabu-und-schleswig.jpg,image/jpeg,Schleswig-Holstein 2021
Klaus-Groth-Gesellschaft und Klaus-Groth-Museum,"Klaus Groth: Quickborn (Lyrik, Auszüge) mit Illustrationen von Otto Speckter",https://codingdavinci.de/de/daten/klaus-groth-quickborn-lyrik-auszuege-mit-illustrationen-von-otto-speckter,klaus-groth_wilhelm-krauskopf_1884.jpg,CC0 1.0,,/sites/default/files/2021-03/klaus-groth_wilhelm-krauskopf_1884.jpg,image/jpeg,Schleswig-Holstein 2021
Open-Data-Leitstelle Schleswig-Holstein,Kommunale Wappenrolle Schleswig-Holstein,https://codingdavinci.de/de/daten/kommunale-wappenrolle-schleswig-holstein,wappen.jpg,CC0 1.0,,/sites/default/files/2021-03/wappen.jpg,image/jpeg,Schleswig-Holstein 2021
Open-Data-Leitstelle Schleswig-Holstein,Denkmalliste Schleswig-Holstein,https://codingdavinci.de/de/daten/denkmalliste-schleswig-holstein,denkmal.jpg,CC BY 4.0,Jesper Zedlitz,/sites/default/files/2021-03/denkmal.jpg,image/jpeg,Schleswig-Holstein 2021
Kreisarchiv Stormarn,Bildsammlung der Denkmalpflege Stormarn,https://codingdavinci.de/de/daten/bildsammlung-der-denkmalpflege-stormarn,t12_364.jpg,CC BY-SA 3.0 DE,Kreisarchiv Stormarn,/sites/default/files/2021-03/t12_364.jpg,image/jpeg,Schleswig-Holstein 2021
Freilichtmuseum Molfsee - Stiftung SH Landesmuseen Schleswig-Holstein,360-Grad-Aufnahmen aus dem Freilichtmuseum Molfsee,https://codingdavinci.de/de/daten/360-grad-aufnahmen-aus-dem-freilichtmuseum-molfsee,molfsee-360-grad-28.jpg,CC BY-SA 3.0 DE,Andreas Diekötter/Archiv Freilichtmuseum Molfsee,/sites/default/files/2021-03/molfsee-360-grad-28.jpg,image/jpeg,Schleswig-Holstein 2021
Historisches Seminar der Christian-Albrechts-Universität Kiel,Matrikeldaten der CAU,https://codingdavinci.de/de/daten/matrikeldaten-der-cau,default.jpg,public domain,,/sites/default/files/2021-03/default.jpg,image/jpeg,Schleswig-Holstein 2021
Verein für Computergenealogie,Autobesitzer 1909,https://codingdavinci.de/de/daten/autobesitzer-1909,altes-auto.jpg,CC BY 4.0,Ingrid Reinhardt,/sites/default/files/2021-03/altes-auto.jpg,image/jpeg,Nieder.Rhein.Land 2021
Verein für Computergenealogie,Autobesitzer 1909,https://codingdavinci.de/de/daten/autobesitzer-1909,altes-auto.jpg,CC BY 4.0,Ingrid Reinhardt,/sites/default/files/2021-03/altes-auto.jpg,image/jpeg,Schleswig-Holstein 2021
Universitätsbibliothek Kiel,Gattungslehre und Abbildungen von Insekten,https://codingdavinci.de/de/daten/gattungslehre-und-abbildungen-von-insekten,insektenbuch.jpg,public domain,,/sites/default/files/2021-03/insektenbuch.jpg,image/jpeg,Schleswig-Holstein 2021
Universitätsbibliothek Kiel,Historische Personal- und Vorlesungsverzeichnisse der Christian-Albrechts-Universität zu Kiel,https://codingdavinci.de/de/daten/historische-personal-und-vorlesungsverzeichnisse-der-christian-albrechts-universitaet-zu-kiel,vlz.jpg,public domain,,/sites/default/files/2021-03/vlz.jpg,image/jpeg,Schleswig-Holstein 2021
Freilichtmuseum Molfsee - Stiftung SH Landesmuseen Schleswig-Holstein,Dias aus dem Archiv des Freilichtmuseums,https://codingdavinci.de/de/daten/dias-aus-dem-archiv-des-freilichtmuseums,hollingstedt-h.m.-d216-oktober-1973-ordner-hollingstedt-aussenaufnahmen-7-14.jpg,CC BY-SA 3.0 DE,Archiv Freilichtmuseum Molfsee,/sites/default/files/2021-03/hollingstedt-h.m.-d216-oktober-1973-ordner-hollingstedt-aussenaufnahmen-7-14.jpg,image/jpeg,Schleswig-Holstein 2021
Niederdeutschsekretariat,Niederdeutsche/Plattdeutsche Straßennamen,https://codingdavinci.de/de/daten/niederdeutscheplattdeutsche-strassennamen,100strassenschild.jpg,CC0 1.0,,/sites/default/files/2021-03/100strassenschild.jpg,image/jpeg,Schleswig-Holstein 2021
Universitätsbibliothek Kiel,Sprachliche Vielfalt in Schleswig-Holstein,https://codingdavinci.de/de/daten/sprachliche-vielfalt-schleswig-holstein,worterbuch-sh.jpg,public domain,,/sites/default/files/2021-03/worterbuch-sh.jpg,image/jpeg,Schleswig-Holstein 2021
Kreisarchiv Stormarn,Stormarnsche Zeitung,https://codingdavinci.de/de/daten/stormarnsche-zeitung,bild-2_sz_1880_11_01_s1.jpg,CC BY-SA 3.0 DE,Kreisarchiv Stormarn,/sites/default/files/2021-03/bild-2_sz_1880_11_01_s1.jpg,image/jpeg,Schleswig-Holstein 2021
Theodor-Storm-Gesellschaft,"Storm-Häuser, Portraits und Texte",https://codingdavinci.de/de/daten/storm-haeuser-portraits-und-texte,sta-of-150_0.jpg,CC BY-SA 3.0 DE,Theodor-Storm-Gesellschaft,/sites/default/files/2021-03/sta-of-150_0.jpg,image/jpeg,Schleswig-Holstein 2021
Die Lübecker Museen,Gesammeltes Europa,https://codingdavinci.de/de/daten/gesammeltes-europa,lm-gesammeltes-europa.jpg,CC BY-SA 3.0 DE,Die Lübecker Museen,/sites/default/files/2021-03/lm-gesammeltes-europa.jpg,image/jpeg,Schleswig-Holstein 2021
Erlebniszentrum Naturgewalten Sylt,Vogelfotos,https://codingdavinci.de/de/daten/vogelfotos,bekassine_cthomasluther.png,CC BY 4.0,Thomas Luther,/sites/default/files/2021-03/bekassine_cthomasluther.png,image/png,Schleswig-Holstein 2021
"Nordfriisk Instituut, Bräist/Bredstedt","Glasplattendias aus den 1920er/30er-Jahren von Eiderstedt, fotografiert von Ernst Christian Payns",https://codingdavinci.de/de/daten/glasplattendias-aus-den-1920er30er-jahren-von-eiderstedt-fotografiert-von-ernst-christian,30.jpg,CC BY-SA 4.0,Nordfriisk Instituut,/sites/default/files/2021-03/30.jpg,image/jpeg,Schleswig-Holstein 2021
"Nordfriisk Instituut, Bräist/Bredstedt","Plattdeutsche Sprichwörter von der friesischen Halbinsel Eiderstedt, Manuskript von Moritz Momme Nissen, 19. Jh.",https://codingdavinci.de/de/daten/plattdeutsche-sprichwoerter-von-der-friesischen-halbinsel-eiderstedt-manuskript-von-moritz,029a.jpg,CC BY-SA 4.0,Nordfriisk Instituut,/sites/default/files/2021-03/029a.jpg,image/jpeg,Schleswig-Holstein 2021
"Nordfriisk Instituut, Bräist/Bredstedt","Bau und Einweihung der Schleuse Bongsiel, Fotos 1914-1921",https://codingdavinci.de/de/daten/bau-und-einweihung-der-schleuse-bongsiel-fotos-1914-1921,05.jpg,CC BY-SA 4.0,Nordfriisk Instituut,/sites/default/files/2021-03/05.jpg,image/jpeg,Schleswig-Holstein 2021
MAKK - Museum für Angewandte Kunst,Schmuckobjekte,https://codingdavinci.de/de/daten/schmuckobjekte,makk_g0092_ds_2910ff.jpg,CC BY-SA 4.0,DetlefSchumacher.com,/sites/default/files/2021-07/makk_g0092_ds_2910ff.jpg,image/jpeg,Nieder.Rhein.Land 2021
Kunstpalast,Mitteleuropäische Emailgläser des 16. bis 18. Jahrhunderts,https://codingdavinci.de/de/daten/mitteleuropaeische-emailglaeser-des-16-bis-18-jahrhunderts,mkp.p-1940-73.jpg,CC BY-SA 4.0,"Foto: LVR-Zentrum für Medien und Bildung, Stefan Arendt",/sites/default/files/2021-07/mkp.p-1940-73.jpg,image/jpeg,Nieder.Rhein.Land 2021
FFT Düsseldorf,future politics,https://codingdavinci.de/de/daten/future-politics,future-politics-3.png,CC BY-SA 3.0 DE,FFT Düsseldorf,/sites/default/files/2021-08/future-politics-3.png,image/png,Nieder.Rhein.Land 2021
FFT Düsseldorf,A collective chronicle,https://codingdavinci.de/de/daten/collective-chronicle,collective-chronicle-web.jpg,CC BY-SA 3.0 DE,FFT Düsseldorf,/sites/default/files/2021-08/collective-chronicle-web.jpg,image/jpeg,Nieder.Rhein.Land 2021
FFT Düsseldorf,Mykhorriza,https://codingdavinci.de/de/daten/mykhorriza,mykorrhiza_09-05_045.jpg,CC BY-SA 3.0 DE,FFT Düsseldorf,/sites/default/files/2021-08/mykorrhiza_09-05_045.jpg,image/jpeg,Nieder.Rhein.Land 2021
"Bistum Aachen - Kulturkirche Pax Christi, Krefeld","Klaus Simon, Holzskulptur ""Überdunkelt"": Rettung und Verfall (Kulturkirche Pax Christi in Krefeld)",https://codingdavinci.de/de/daten/klaus-simon-holzskulptur-ueberdunkelt-rettung-und-verfall-kulturkirche-pax-christi-krefeld,2020_2_ueberdunkelt.jpg,CC BY-SA 3.0 DE,Klaus Simon/Pax Christi Krefeld,/sites/default/files/2021-07/2020_2_ueberdunkelt.jpg,image/jpeg,Nieder.Rhein.Land 2021
"Bistum Aachen - Kulturkirche Pax Christi, Krefeld",Zeitgenössische Kunst in der Kulturkirche Pax Christi in Krefeld,https://codingdavinci.de/de/daten/zeitgenoessische-kunst-der-kulturkirche-pax-christi-krefeld,37-steig-vystup-magdalena-jetelova.jpg,CC BY 3.0,"Magdalena Jetelova/Pax Christi Krefeld, Bistum Aachen",/sites/default/files/2021-08/37-steig-vystup-magdalena-jetelova.jpg,image/jpeg,Nieder.Rhein.Land 2021
Aquazoo Löbbecke Museum,Dias aus dem Nachlass von Josef Pallenberg,https://codingdavinci.de/de/daten/dias-aus-dem-nachlass-von-josef-pallenberg,lmd.fo-62_1.jpg,CC BY 4.0,"Aquazoo Löbbecke Museum, Foto: Jessica Morhard, Restaurierungszentrum der Landeshauptstadt Düsseldorf",/sites/default/files/2021-07/lmd.fo-62_1.jpg,image/jpeg,Nieder.Rhein.Land 2021
